SongID,ContentCN,ContentEN,RowNum,Chapter,Type
H1002,我要歌唱讚美祢，永遠讚美祢,And throughout eternity I'll sing Your praises.,3,1,Verse
H1002,我要與祢同作王，直到永遠。,And I'll reign with You throughout eternity.,4,1,Verse
H1003,永永遠遠祂是,Forever He will be,1,1,Chorus
H1003,寶座上的羔羊，,The Lamb upon the throne.,2,1,Chorus
H1003,我要歡喜跪拜，,I gladly bow the knee,3,1,Chorus
H1003,單單要敬拜祂。,And worship Him alone.,4,1,Chorus
H1003,諸天宣揚,All heav'n declares,1,1,Verse
H1003,復活之主的榮耀，,The glory of the risen Lord.,2,1,Verse
H1003,誰能相比,Who can compare,3,1,Verse
H1003,我主的聖潔美麗？,With the beauty of the Lord?,4,1,Verse
H1003,永永遠遠祢是,Forever You will be,1,2,Chorus
H1003,寶座上的羔羊，,The Lamb upon the throne.,2,2,Chorus
H1003,我要歡喜跪拜，,I gladly bow the knee,3,2,Chorus
H1003,單單要敬拜祢。,And worship You alone.,4,2,Chorus
H1003,我要宣揚,I will proclaim,1,2,Verse
H1003,復活之主的榮耀，,The glory of the risen Lord.,2,2,Verse
H1003,祂曾捨命,Who once was slain,3,2,Verse
H1003,拯救世人歸救主。,To reconcile man to God,4,2,Verse
H1004,惟祢是我力量，盾牌，,"You alone are my strength, my shield,",1,1,Chorus
H1004,我心靈只有向祢下拜。,To You alone may my spirit yield.,2,1,Chorus
H1004,惟有祢是我心所敬愛，,You alone are my heart’s desire,3,1,Chorus
H1004,我渴望來敬拜祢。,And I long to worship Thee.,4,1,Chorus
H1004,如鹿渴慕清涼的溪水，,"As the deer panteth for the water,",1,1,Verse
H1004,我的靈也真渴慕祢,So my soul longeth after Thee.,2,1,Verse
H1004,惟有祢是我心所敬愛，,You alone are my heart’s desire,3,1,Verse
H1004,我渴慕來敬拜祢。,And I long to worship Thee.,4,1,Verse
H1004,惟祢是我力量，盾牌，,"You alone are my strength, my shield,",1,2,Chorus
H1004,我心靈只有向祢下拜。,To You alone may my spirit yield.,2,2,Chorus
H1004,惟有祢是我心所敬愛，,You alone are my heart’s desire,3,2,Chorus
H1004,我渴望來敬拜祢。,And I long to worship Thee.,4,2,Chorus
H1004,我要祢勝過世上金銀，,"I want You more than gold or silver,",1,2,Verse
H1004,只有祢能滿我心。,Only You can satisfy.,2,2,Verse
H1004,唯有祢賜我真實喜樂，,"You alone are the real joy-giver,",3,2,Verse
H1004,祢是我眼中瞳仁。,And the apple of my eye.,4,2,Verse
H1004,惟祢是我力量，盾牌，,"You alone are my strength, my shield,",1,3,Chorus
H1004,我心靈只有向祢下拜。,To You alone may my spirit yield.,2,3,Chorus
H1004,惟有祢是我心所敬愛，,You alone are my heart’s desire,3,3,Chorus
H1004,我渴望來敬拜祢。,And I long to worship Thee.,4,3,Chorus
H1004,祢是我好朋友是兄弟，,"You’re my friend and You are my brother,",1,3,Verse
H1004,又是我的大君王，,Even though You are a King.,2,3,Verse
H1004,我愛祢超過愛任何人，,"I love You more than any other,",3,3,Verse
H1004,更超過世上萬物。,So much more than anything.,4,3,Verse
H1005,神阿，願祢崇高遠超過諸天,"Be exalted, O God above the heavens",1,1,Chorus
H1005,願祢的榮耀彰顯於全地,Let thy glory be over all the earth.,2,1,Chorus
H1005,神阿，願祢崇高遠超過諸天,"Be exalted, O God above the heavens",3,1,Chorus
H1005,願祢的榮耀彰顯於全地,Let thy glory be over all the earth.,4,1,Chorus
H1005,神阿，願祢崇高遠超過諸天,"Be exalted, O God above the heavens",5,1,Chorus
H1005,我要獻上感謝，哦主、在萬民之中。,"I will give thanks to Thee, O Lord among the people.",1,1,Verse
H1005,我也要獻上讚美在萬邦之中。,I will sing praises to Thee among the nations.,2,1,Verse
H1005,因祢不改變的愛、那愛上達穹蒼。,"For thy steadfast love is great, Is great to the heavens,",3,1,Verse
H1005,因祢的信實、祢的信實，高聳雲霄。,"And thy faithfulness,Thy faithfulness to the clouds.",4,1,Verse
H1005,願祢的榮耀彰顯於全地,Let thy glory be over all the earth.,1,2,Chorus
H1005,神阿，願祢崇高遠超過諸天,"Be exalted, O God above the heavens",2,2,Chorus
H1005,願祢榮耀，願祢榮耀,"Let Thy glory,   Let Thy glory,",3,2,Chorus
H1005,願祢的榮耀彰顯於全地,Let thy glory be over all the earth.,4,2,Chorus
H1005,我要獻上感謝，哦主、在萬民之中。,"I will give thanks to Thee, O Lord among the people.",1,2,Verse
H1005,我也要獻上讚美在萬邦之中。,I will sing praises to Thee among the nations.,2,2,Verse
H1005,因祢不改變的愛、那愛上達穹蒼。,"For thy steadfast love is great, Is great to the heavens,",3,2,Verse
H1005,因祢的信實、祢的信實，高聳雲霄。,"And thy faithfulness,Thy faithfulness to the clouds.",4,2,Verse
H1006,多美好，多美好，,"Beautiful, beautiful",1,1,Verse
H1006,耶穌何等美好，,"Jesus, is beautiful,",2,1,Verse
H1006,我生命被祂改變,"And He makes all things beautiful,",3,1,Verse
H1006,成為美好。,Things of my life.,4,1,Verse
H1006,細心的，輕撫我，,"Carefully touching me,",5,1,Verse
H1006,祂使我眼明亮，,"Causing my eyes to see,",6,1,Verse
H1006,耶穌使我生命,"Jesus makes beautiful,",7,1,Verse
H1006,成為美好。,Things of my life.,8,1,Verse
H1007,因祂活著，我能面對明天；,"Because He lives, I can face tomorrow",1,1,Chorus
H1007,因祂活著，不再懼怕。,"Because He lives, all fear is gone;",2,1,Chorus
H1007,我深知道祂掌管明天；,Because I know He holds the future,3,1,Chorus
H1007,生命充滿了希望只因祂活著,And life is worth the living just because He lives,4,1,Chorus
H1007,神差愛子，祂名叫耶穌，,"God sent His Son, they call Him Jesus;",1,1,Verse
H1007,祂賜下愛，醫治，寬恕。,"He came to love, heal and forgive.",2,1,Verse
H1007,死裡復活，使我得自由，,He lived and died to buy my pardon;,3,1,Verse
H1007,那空墳墓就是我的得救記號。,An empty grave is there to prove my Savior lives.,4,1,Verse
H1007,因祂活著，我能面對明天；,"Because He lives, I can face tomorrow",1,2,Chorus
H1007,因祂活著，不再懼怕。,"Because He lives, all fear is gone;",2,2,Chorus
H1007,我深知道祂掌管明天；,Because I know He holds the future,3,2,Chorus
H1007,生命充滿了希望只因祂活著,And life is worth the living just because He lives,4,2,Chorus
H1007,何等甘甜，靠耶穌基督,"How sweet to hold a new born baby,",1,2,Verse
H1007,祂帶給我，滿足喜樂。,And feel the pride and joy he gives;,2,2,Verse
H1007,更覺安慰，乃是我確定，,But greater still the calm assurance:,3,2,Verse
H1007,我能面對，未來坎坷，因祂活著。,This child can face uncertain days because He lives.,4,2,Verse
H1007,因祂活著，我能面對明天；,"Because He lives, I can face tomorrow",1,3,Chorus
H1007,因祂活著，不再懼怕。,"Because He lives, all fear is gone;",2,3,Chorus
H1007,我深知道祂掌管明天；,Because I know He holds the future,3,3,Chorus
H1007,生命充滿了希望只因祂活著,And life is worth the living just because He lives,4,3,Chorus
H1007,我有一天，會渡生命河,"And then one day, I'll cross the river;",1,3,Verse
H1007,人生苦難，一一攻克。,I'll fight life’s final war with pain.,2,3,Verse
H1007,藉主耶穌，戰勝了死亡，,"And then, as death gives way to victory,",3,3,Verse
H1007,我將看到，祂榮耀光，見祂掌權。,I'll see the light of glory and I'll know He reigns.,4,3,Verse
H1008,我深信在那各各他山頂，,"I believe in a hill called Mount Calvary,",1,1,Chorus
H1008,我救主曾為我被掛；,I'll believe what ever the cost;,2,1,Chorus
H1008,當歲月漸漸消失，世界成過去，,"And when time has surrendered and earth is no more,",3,1,Chorus
H1008,我仍願倚靠古舊十架。,I'll still cling to that old rugged cross.,4,1,Chorus
H1008,人一生在世如客旅轉眼逝去，,"There are things as we travel this earth's shifting sands,",1,1,Verse
H1008,世上並無一處能久留；,That transcend all the reason of man;,2,1,Verse
H1008,雖然有名利財寶一生在追求,"But the things that matter the most in this world,",3,1,Verse
H1008,但不能使我永遠擁有。,They can never be held in our hand.,4,1,Verse
H1008,我深信在那各各他山頂，,"I believe in a hill called Mount Calvary,",1,2,Chorus
H1008,我救主曾為我被掛；,I'll believe what ever the cost;,2,2,Chorus
H1008,當歲月漸漸消失，世界成過去，,"And when time has surrendered and earth is no more,",3,2,Chorus
H1008,我仍願倚靠古舊十架。,I'll still cling to that old rugged cross.,4,2,Chorus
H1008,我深信基督既為人受死十架，,"I believe that the Christ who was slain on that cross,",1,2,Verse
H1008,今日能使你生命改變；,Has the power to change lives today;,2,2,Verse
H1008,因為祂曾改變我，賜我新生命，,"For He changed me completely, a new life is mine,",3,2,Verse
H1008,我今願靠近十架身邊。,That is why by the cross I will stay.,4,2,Verse
H1008,我深信在那各各他山頂，,"I believe in a hill called Mount Calvary,",1,3,Chorus
H1008,我救主曾為我被掛；,I'll believe what ever the cost;,2,3,Chorus
H1008,當歲月漸漸消失，世界成過去，,"And when time has surrendered and earth is no more,",3,3,Chorus
H1008,我仍願倚靠古舊十架。,I'll still cling to that old rugged cross.,4,3,Chorus
H1008,我深信人生雖然如謎難測透，,"I believe that this life with its great mysteries,",1,3,Verse
H1008,有一天這一切將結束；,Surely someday will come to an end;,2,3,Verse
H1008,但因信我能得勝死亡與黑暗，,"But faith will conquer the darkness and death,",3,3,Verse
H1008,到天家與我良友同住。,And will lead at last to my friend.,4,3,Verse
H1009,在天上神的寶座前,Before the throne of God above,1,1,Verse
H1009,我有完全，可靠中保；,"I have a strong, a perfect plea;",2,1,Verse
H1009,一大祭司，祂名為“愛”，,"A great High Priest, whose Name is Love,",3,1,Verse
H1009,永遠活著為我祈求。,Who ever lives and pleads for me.,4,1,Verse
H1009,我的名刻在祂手上，,"My name is graven on His hands,",5,1,Verse
H1009,我的名寫在祂心內；,My name is written on His heart;,6,1,Verse
H1009,我深知祂站立在天，,I know that while in heav'n He stands,7,1,Verse
H1009,無權勢能使我離開，,"No tongue can bid me thence depart,",8,1,Verse
H1009,無權勢能使我離開。,No tongue can bid me thence depart.,9,1,Verse
H1009,當撒但試探我絕望，,"When Satan tempts me to despair,",1,2,Verse
H1009,控訴我裏面的罪惡，,"And tells me of the guilt within,",2,2,Verse
H1009,我舉目，見祂在天上，,"Upward I look, and see Him there",3,2,Verse
H1009,已了結我一切罪過。,Who made an end of all my sin.,4,2,Verse
H1009,因無罪救主為我死，,"Because the sinless Savior died,",5,2,Verse
H1009,有罪的我被算無罪；,My sinful soul is counted free;,6,2,Verse
H1009,"因神, 公義者, 已滿足","For God, the Just, is satisfied",7,2,Verse
H1009,看著祂而赦免了我,"To look on Him and pardon me,",8,2,Verse
H1009,看著祂而赦免了我。,To look on Him and pardon me.,9,2,Verse
H1009,看哪，祂這復活羔羊！,"Behold Him there, the risen Lamb!",1,3,Verse
H1009,我完全，無瑕疵的“義”，,"My perfect, spotless Righteousness,",2,3,Verse
H1009,偉大不改變的“我是”，,"The great unchangeable I AM,",3,3,Verse
H1009,榮耀和恩典的君王。,The King of glory and of grace.,4,3,Verse
H1009,與主合一，我就不死；,"One with Himself, I cannot die;",5,3,Verse
H1009,我已藉寶血被買贖；,My soul is purchased by His blood;,6,3,Verse
H1009,我命與基督藏在天,"My life is hid with Christ on high,",7,3,Verse
H1009,與基督，我救主，我神,"With Christ, my Savior and my God,",8,3,Verse
H1009,與基督，我救主，我神。,"With Christ, my Savior and my God.",9,3,Verse
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,1,1,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,2,1,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,3,1,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,4,1,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,5,1,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,6,1,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,7,1,Chorus
H101,我因歸耶穌﹐全人得著釋放﹔,NULL,1,1,Verse
H101,我因歸耶穌﹐全人得著釋放﹔,NULL,2,1,Verse
H101,我因歸耶穌﹐全人得著釋放﹔,NULL,3,1,Verse
H101,我因歸耶穌﹐全人得著釋放﹔,NULL,4,1,Verse
H101,耶穌我救主﹐今在我心作王﹔,NULL,5,1,Verse
H101,耶穌我救主﹐今在我心作王﹔,NULL,6,1,Verse
H101,耶穌我救主﹐今在我心作王﹔,NULL,7,1,Verse
H101,耶穌我救主﹐今在我心作王﹔,NULL,8,1,Verse
H101,聖靈充滿我﹐使我終日歡唱﹔主耶穌已把我釋放﹗,NULL,9,1,Verse
H101,聖靈充滿我﹐使我終日歡唱﹔主耶穌已把我釋放﹗,NULL,10,1,Verse
H101,聖靈充滿我﹐使我終日歡唱﹔主耶穌已把我釋放﹗,NULL,11,1,Verse
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,1,2,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,2,2,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,3,2,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,4,2,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,5,2,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,6,2,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,7,2,Chorus
H101,聖靈充滿我﹐使我終日歡唱﹔主耶穌已把我釋放﹗,NULL,1,2,Verse
H101,罪惡失權勢﹐情慾不能羈絆﹐,NULL,2,2,Verse
H101,罪惡失權勢﹐情慾不能羈絆﹐,NULL,3,2,Verse
H101,罪惡失權勢﹐情慾不能羈絆﹐,NULL,4,2,Verse
H101,罪惡失權勢﹐情慾不能羈絆﹐,NULL,5,2,Verse
H101,今生的憂慮也難再將我纏﹐,NULL,6,2,Verse
H101,今生的憂慮也難再將我纏﹐,NULL,7,2,Verse
H101,今生的憂慮也難再將我纏﹐,NULL,8,2,Verse
H101,今生的憂慮也難再將我纏﹐,NULL,9,2,Verse
H101,屬地的捆索也都已被斬斷﹔主耶穌已把我釋放﹗,NULL,10,2,Verse
H101,屬地的捆索也都已被斬斷﹔主耶穌已把我釋放﹗,NULL,11,2,Verse
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,1,3,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,2,3,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,3,3,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,4,3,Chorus
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,5,3,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,6,3,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,7,3,Chorus
H101,屬地的捆索也都已被斬斷﹔主耶穌已把我釋放﹗,NULL,1,3,Verse
H101,屬地的捆索也都已被斬斷﹔主耶穌已把我釋放﹗,NULL,2,3,Verse
H101,救主已為我衝破世界重圍﹐,NULL,3,3,Verse
H101,救主已為我衝破世界重圍﹐,NULL,4,3,Verse
H101,救主已為我衝破世界重圍﹐,NULL,5,3,Verse
H101,救主已為我衝破世界重圍﹐,NULL,6,3,Verse
H101,霸佔的魔鬼祂也替我擊退﹔,NULL,7,3,Verse
H101,霸佔的魔鬼祂也替我擊退﹔,NULL,8,3,Verse
H101,霸佔的魔鬼祂也替我擊退﹔,NULL,9,3,Verse
H101,恩光今照我﹐榮耀何其光輝﹗主耶穌已把我釋放﹗,NULL,10,3,Verse
H101,恩光今照我﹐榮耀何其光輝﹗主耶穌已把我釋放﹗,NULL,11,3,Verse
H101,釋放﹗釋放﹗榮耀釋放﹗我不再被罪惡捆綁﹗,NULL,1,4,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,2,4,Chorus
H101,寶血洗淨我﹐全人明亮、清爽﹗主耶穌已把我釋放﹗,NULL,3,4,Chorus
H101,霸佔的魔鬼祂也替我擊退﹔,NULL,1,4,Verse
H101,恩光今照我﹐榮耀何其光輝﹗主耶穌已把我釋放﹗,NULL,2,4,Verse
H101,恩光今照我﹐榮耀何其光輝﹗主耶穌已把我釋放﹗,NULL,3,4,Verse
H1010,頌讚主聖名，全能的神，,Blessed be the Lord God Almighty,1,1,Chorus
H1010,昔在今在永在的父神，,Who was and is and is to come;,2,1,Chorus
H1010,頌讚主聖名，全能的神，,Blessed be the Lord God Almighty,3,1,Chorus
H1010,祢作王到永遠。,Who reigns for evermore.,4,1,Chorus
H1010,天上的父神，我們愛祢，,"Father in heaven, how we love You;",1,1,Verse
H1010,在全地尊崇祢聖名：,We lift Your name in all the earth.,2,1,Verse
H1010,願祢國度，如今降臨我們中間，,"May Your kingdom be established in our praises,",3,1,Verse
H1010,當我們宣揚祢大能作為。,As Your people declare Your mighty works.,4,1,Verse
H1011,將所有重擔全交託。,I cast all my cares upon You.,1,1,Verse
H1011,將一切憂慮傷痛帶到主前。,I lay all of my burdens down at Your feet.,2,1,Verse
H1011,無論何時，我陷困境難渡過，,"And anytime that I don’t know what to do,",3,1,Verse
H1011,就將所有重擔全交託。,I will cast all my cares upon You.,4,1,Verse
H1012,主，祢是陶匠,"You are the potter,",1,1,Chorus
H1012,我是泥土,I am the clay;,2,1,Chorus
H1012,模我，塑造我,"Mold me and make me,",3,1,Chorus
H1012,是我的懇求,This is what I pray.,4,1,Chorus
H1012,更新我心意,"Change my heart, O God,",1,1,Verse
H1012,使我能像祢,Make it ever true;,2,1,Verse
H1012,更新我心意,"Change my heart, O God,",3,1,Verse
H1012,使我能像祢,May I Be Like You,4,1,Verse
H1013,我活著為基督，,"Christ in me is to live,",1,1,Chorus
H1013,死後有益處。,To die is to gain.,2,1,Chorus
H1013,我活著為基督，,"Christ in me is to live,",3,1,Chorus
H1013,死後有益處。,To die is to gain.,4,1,Chorus
H1013,我活著為基督，,"Christ in me is to live,",1,1,Verse
H1013,死後有益處。,To die is to gain.,2,1,Verse
H1013,我活著為基督，,"Christ in me is to live,",3,1,Verse
H1013,死後有益處。,To die is to gain.,4,1,Verse
H1013,祂是王，是詩歌，,"He’s my King, He’s my song,",5,1,Verse
H1013,是生命，是喜樂，,"He’s my life, and He’s my joy.",6,1,Verse
H1013,是力量，是寶劍，,"He’s my strength, He’s my sword,",7,1,Verse
H1013,是平安，是我主，,"He’s my peace, He’s my Lord.",8,1,Verse
H1014,神為你傾倒祂心中的珍寶，,Our God withheld not His own Son,1,1,Chorus
H1014,未曾留下祂兒子。,"The treasure of His heart, Poured out for you.",2,1,Chorus
H1014,祂既已捨棄祂兒子，,"Since He already gave His Son,",3,1,Chorus
H1014,現在還留下甚麽不給你,What now will He withhold from you His own.,4,1,Chorus
H1014,來，你這蒙主愛的人,Come ye beloved of the Lord.,1,1,Verse
H1014,要思念慈愛天父,And consider all the love,2,1,Verse
H1014,所傾倒給你所有的愛。,That the Father has poured out on you.,3,1,Verse
